OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating,Revenue,Month
ORD-101835,,CUST-3478,New,West,AZ,USB-C Hub,Electronics,1,37.43,0.0,Online,Apple Pay,Express,No,3.0,37.43,
ORD-108092,2026-03-06,CUST-3377,New,Midwest,OH,Bluetooth Speaker,Electronics,3,68.56,0.0,Retail Store,Bank Transfer,Standard,No,2.0,205.68,2026-03
ORD-103632,,CUST-5169,New,West,AZ,Smart Watch,Electronics,2,144.84,0.1,Online,PayPal,Standard,No,5.0,260.71,
ORD-111632,,CUST-6562,Returning,Northeast,NY,Water Bottle,Fitness,2,19.67,0.0,Online,PayPal,Next Day,No,4.0,39.34,
ORD-100871,,CUST-6246,Returning,West,NV,Water Bottle,Fitness,1,19.84,0.05,Online,Apple Pay,2-Day,Yes,3.0,18.85,
ORD-112164,,CUST-6721,Returning,Northeast,NJ,Office Chair,Home & Office,4,199.11,0.0,Online,Credit Card,Express,No,5.0,796.44,
ORD-105032,,CUST-4958,Returning,West,CA,Smart Watch,Electronics,1,154.24,0.0,Online,Credit Card,Standard,No,5.0,154.24,
ORD-110773,,CUST-1159,New,Northeast,NJ,Wireless Mouse,Electronics,3,34.86,0.0,Online,Debit Card,Next Day,No,5.0,104.58,
ORD-105810,,CUST-3231,Unknown,Northeast,CT,Office Chair,Home & Office,3,191.74,0.05,Marketplace,Apple Pay,Standard,No,4.0,546.46,
ORD-106074,,CUST-1541,New,Midwest,MN,Notebook Set,Home & Office,3,20.38,0.1,Online,PayPal,Standard,Yes,5.0,55.03,
ORD-109894,,CUST-3029,Returning,Midwest,MO,Monitor Stand,Home & Office,3,61.99,0.2,Online,Credit Card,Standard,No,3.0,148.78,
ORD-109072,,CUST-3013,Vip,Southeast,GA,Backpack,Clothing,1,46.66,0.1,Retail Store,Debit Card,Standard,No,5.0,41.99,
ORD-110573,2025-03-06,CUST-5057,Returning,Southeast,GA,Desk Lamp,Home & Office,1,46.38,0.15,Online,Apple Pay,Standard,No,3.0,39.42,2025-03
ORD-109770,2025-05-08,CUST-2140,Returning,Southeast,FL,Water Bottle,Fitness,5,19.15,0.05,Marketplace,Debit Card,Next Day,Yes,3.0,90.96,2025-05
ORD-108198,,CUST-4240,New,Southwest,TX,Resistance Bands,Fitness,2,23.35,0.15,Retail Store,Debit Card,Express,No,5.0,39.7,
ORD-111913,,CUST-2363,New,Southwest,TX,Running Shoes,Clothing,1,85.52,0.0,Corporate,Debit Card,Express,No,3.0,85.52,
ORD-108114,,CUST-6088,Vip,Southeast,GA,Hoodie,Clothing,1,58.31,0.05,Marketplace,Apple Pay,Standard,Yes,1.0,55.39,
ORD-111999,,CUST-6172,Unknown,Northeast,NJ,Office Chair,Home & Office,4,197.84,0.15,Online,Debit Card,Express,No,5.0,672.66,
ORD-106596,,CUST-4583,Returning,Midwest,IL,Monitor Stand,Home & Office,1,59.45,0.0,Online,Debit Card,Express,Yes,5.0,59.45,
ORD-103234,2026-05-08,CUST-2053,New,Southeast,GA,Jacket,Clothing,1,129.03,0.15,Retail Store,Debit Card,2-Day,No,4.0,109.68,2026-05
ORD-102940,,CUST-3182,New,Midwest,IL,Wireless Mouse,Electronics,1,36.52,0.0,Online,Credit Card,Unknown,No,5.0,36.52,
ORD-110291,,CUST-4706,New,Midwest,MO,Monitor Stand,Home & Office,1,55.92,0.05,Retail Store,Credit Card,Standard,No,4.0,53.12,
ORD-111196,,CUST-1484,New,Southwest,OK,Backpack,Clothing,2,52.19,0.05,Online,Debit Card,Standard,No,4.0,99.16,
ORD-105352,,CUST-5625,Returning,Midwest,OH,Monitor Stand,Home & Office,5,64.69,0.0,Retail Store,Apple Pay,Standard,No,3.0,323.45,
ORD-110538,,CUST-5491,Vip,Unknown,CA,Bluetooth Speaker,Electronics,1,68.0,0.1,Marketplace,Apple Pay,Standard,No,3.0,61.2,
ORD-101871,,CUST-6471,Returning,West,WA,Hoodie,Clothing,4,53.91,0.2,Marketplace,Bank Transfer,Standard,No,Unknown,172.51,
ORD-111219,,CUST-5369,Returning,West,AZ,T-Shirt,Clothing,1,23.18,0.15,Online,Debit Card,Express,No,4.0,19.7,
ORD-109652,,CUST-2567,New,Northeast,CT,T-Shirt,Clothing,2,23.68,0.0,Retail Store,PayPal,Express,Yes,5.0,47.36,
ORD-100716,,CUST-5666,Vip,Midwest,OH,Office Chair,Home & Office,3,175.34,0.2,Retail Store,Credit Card,Express,No,2.0,420.82,
ORD-110031,,CUST-6695,Returning,Midwest,OH,Foam Roller,Fitness,1,29.04,0.2,Online,Apple Pay,Standard,No,5.0,23.23,
ORD-101157,2026-04-04,CUST-2338,Returning,West,OR,Desk Organizer,Home & Office,5,26.17,0.2,Retail Store,PayPal,Standard,No,5.0,104.68,2026-04
ORD-100607,,CUST-4339,Returning,Southeast,VA,Running Shoes,Clothing,2,80.18,0.0,Retail Store,Bank Transfer,Standard,Yes,1.0,160.36,
ORD-102106,,CUST-3200,Returning,West,OR,Smart Watch,Electronics,3,140.13,0.0,Marketplace,Bank Transfer,Express,No,3.0,420.39,
ORD-104520,,CUST-3098,Vip,Southeast,NC,Water Bottle,Fitness,3,20.54,0.0,Online,Apple Pay,2-Day,No,4.0,61.62,
ORD-105205,,CUST-5402,Returning,Southwest,NM,Bluetooth Speaker,Electronics,1,71.35,0.1,Retail Store,Debit Card,Standard,No,Unknown,64.22,
ORD-106535,2026-01-04,CUST-5019,Returning,Southeast,NC,Monitor Stand,Home & Office,3,55.52,0.0,Corporate,PayPal,Express,No,5.0,166.56,2026-01
ORD-108508,,CUST-1973,Vip,Northeast,NJ,T-Shirt,Clothing,1,23.64,0.0,Online,Credit Card,Standard,No,5.0,23.64,
ORD-102690,,CUST-3097,Returning,Southeast,GA,Monitor Stand,Home & Office,1,56.35,0.05,Online,Bank Transfer,Next Day,No,5.0,53.53,
ORD-105139,2025-01-02,CUST-6597,Returning,Southwest,TX,T-Shirt,Clothing,1,24.86,0.0,Retail Store,Bank Transfer,Standard,No,4.0,24.86,2025-01
ORD-107265,,CUST-1037,Returning,Midwest,MO,Yoga Mat,Fitness,1,33.82,0.1,Retail Store,Debit Card,Standard,No,5.0,30.44,
ORD-101618,2026-03-05,CUST-3740,New,Northeast,NY,Resistance Bands,Unknown,2,23.09,0.1,Online,Debit Card,Standard,No,5.0,41.56,2026-03
ORD-101514,,CUST-2185,Vip,Southeast,GA,Yoga Mat,Fitness,1,37.54,0.0,Online,Credit Card,Standard,No,5.0,37.54,
ORD-107709,2026-05-04,CUST-3412,New,Southeast,VA,Fitness Tracker,Fitness,2,80.87,0.0,Retail Store,Apple Pay,Standard,No,1.0,161.74,2026-05
ORD-110320,,CUST-3844,Returning,Midwest,MI,USB-C Hub,Electronics,1,39.65,0.0,Online,Bank Transfer,Express,No,3.0,39.65,
ORD-105347,,CUST-2313,Returning,Southwest,NM,Wireless Mouse,Electronics,3,32.55,0.0,Retail Store,Credit Card,Standard,No,3.0,97.65,
ORD-106097,2025-05-09,CUST-3729,New,Southwest,NM,Standing Desk,Home & Office,2,340.47,0.05,Marketplace,Credit Card,Standard,No,Unknown,646.89,2025-05
ORD-105642,,CUST-6116,Returning,Midwest,MN,Bluetooth Speaker,Electronics,4,74.67,0.2,Online,Credit Card,Express,No,5.0,238.94,
ORD-104256,2025-02-04,CUST-5563,Returning,West,WA,Jeans,Clothing,2,62.69,0.0,Marketplace,Credit Card,Standard,No,5.0,125.38,2025-02
ORD-106595,,CUST-1257,New,Northeast,PA,Resistance Bands,Fitness,3,22.7,0.05,Online,PayPal,Standard,No,Unknown,64.69,
ORD-103203,,CUST-4792,Vip,West,AZ,USB-C Hub,Electronics,3,42.05,0.05,Retail Store,Apple Pay,Next Day,No,5.0,119.84,
ORD-108769,,CUST-3110,Returning,Southwest,NM,Fitness Tracker,Fitness,2,83.27,0.05,Corporate,Debit Card,Standard,No,4.0,158.21,
ORD-107818,2026-07-09,CUST-6669,Unknown,Southeast,TN,Water Bottle,Fitness,4,19.7,0.0,Retail Store,Apple Pay,Express,No,4.0,78.8,2026-07
ORD-106808,,CUST-1090,New,Southeast,GA,Wireless Mouse,Electronics,5,37.07,0.0,Retail Store,Bank Transfer,Express,No,4.0,185.35,
ORD-109765,,CUST-5904,Returning,Midwest,MI,USB-C Hub,Electronics,2,40.08,0.15,Corporate,Debit Card,Standard,No,5.0,68.14,
ORD-107489,,CUST-2220,Returning,Southeast,NC,Hoodie,Clothing,2,53.23,0.0,Online,Credit Card,Express,No,5.0,106.46,
ORD-100656,,CUST-1180,Vip,Southeast,TN,Smart Watch,Electronics,2,144.56,0.0,Marketplace,Apple Pay,2-Day,No,5.0,289.12,
ORD-108660,2025-07-04,CUST-2441,Returning,Northeast,MA,Hoodie,Clothing,1,51.82,0.1,Online,Bank Transfer,Express,No,4.0,46.64,2025-07
ORD-111905,2025-02-01,CUST-2541,New,Northeast,PA,Smart Watch,Electronics,1,149.27,0.1,Retail Store,Apple Pay,2-Day,Yes,3.0,134.34,2025-02
ORD-105259,,CUST-1565,Returning,Northeast,NJ,Notebook Set,Home & Office,1,18.82,0.0,Online,Debit Card,Standard,No,Unknown,18.82,
ORD-111163,,CUST-6691,New,Southwest,TX,Mechanical Keyboard,Electronics,1,99.54,0.05,Retail Store,Apple Pay,Standard,No,2.0,94.56,
ORD-110157,,CUST-6086,Returning,Southeast,TN,Notebook Set,Home & Office,2,17.94,0.0,Retail Store,Bank Transfer,Next Day,No,5.0,35.88,
ORD-110736,2025-06-08,CUST-1598,Returning,Southeast,TN,Wireless Headphones,Electronics,1,90.82,0.1,Marketplace,Debit Card,2-Day,Yes,Unknown,81.74,2025-06
ORD-108220,2026-01-06,CUST-5029,Returning,Southwest,OK,Desk Organizer,Home & Office,1,24.23,0.05,Corporate,Debit Card,Standard,No,5.0,23.02,2026-01
ORD-106550,,CUST-2546,Returning,Southwest,OK,Standing Desk,Home & Office,1,346.12,0.05,Retail Store,PayPal,Next Day,No,Unknown,328.81,
ORD-108126,2026-01-09,CUST-2528,Vip,Southeast,FL,Running Shoes,Clothing,1,89.63,0.1,Online,Bank Transfer,Standard,Yes,5.0,80.67,2026-01
ORD-100432,,CUST-3087,Returning,Midwest,IL,Wireless Headphones,Electronics,2,88.3,0.15,Retail Store,Bank Transfer,Express,No,5.0,150.11,
ORD-104275,,CUST-2833,New,Midwest,MI,Wireless Headphones,Electronics,2,95.89,0.15,Online,Apple Pay,Standard,No,2.0,163.01,
ORD-108514,,CUST-1794,Unknown,West,WA,USB-C Hub,Electronics,1,42.79,0.0,Online,Debit Card,Standard,No,Unknown,42.79,
ORD-101669,,CUST-3188,New,Southwest,OK,Notebook Set,Home & Office,4,19.16,0.15,Marketplace,Credit Card,Next Day,No,4.0,65.14,
ORD-104514,,CUST-2110,New,Northeast,PA,Smart Watch,Electronics,4,142.15,0.1,Marketplace,Debit Card,2-Day,No,4.0,511.74,
ORD-110613,,CUST-5033,Returning,Midwest,MN,Resistance Bands,Fitness,2,22.7,0.05,Marketplace,Credit Card,Standard,Yes,5.0,43.13,
ORD-108897,,CUST-2731,New,Southeast,FL,Foam Roller,Fitness,2,28.16,0.0,Online,Apple Pay,Standard,No,5.0,56.32,
ORD-106473,2026-06-02,CUST-4816,Returning,Southeast,VA,USB-C Hub,Electronics,2,40.23,0.1,Online,Bank Transfer,Standard,No,4.0,72.41,2026-06
ORD-103783,,CUST-4134,Returning,Southwest,NM,Monitor Stand,Home & Office,1,57.64,0.0,Online,Bank Transfer,Standard,No,3.0,57.64,
ORD-104830,,CUST-1579,New,Southwest,TX,Hoodie,Unknown,3,59.03,0.0,Online,Debit Card,Standard,No,3.0,177.09,
ORD-110103,,CUST-6024,Unknown,Northeast,MA,Desk Lamp,Home & Office,1,45.36,0.1,Corporate,Bank Transfer,2-Day,No,3.0,40.82,
ORD-108746,,CUST-4473,New,Midwest,MN,Fitness Tracker,Fitness,1,82.22,0.0,Retail Store,Bank Transfer,Standard,No,1.0,82.22,
ORD-103038,2025-09-05,CUST-4490,New,Midwest,MI,Desk Lamp,Home & Office,3,44.62,0.05,Online,Debit Card,Standard,No,4.0,127.17,2025-09
ORD-108008,,CUST-5498,New,Southwest,NM,Dumbbell Set,Fitness,1,139.36,0.05,Online,Debit Card,Express,No,5.0,132.39,
ORD-108883,,CUST-3617,Returning,Midwest,OH,Standing Desk,Home & Office,1,311.02,0.0,Retail Store,PayPal,Standard,No,4.0,311.02,
ORD-109773,2025-06-06,CUST-2670,New,West,OR,Wireless Mouse,Electronics,1,32.92,0.05,Online,PayPal,Next Day,No,4.0,31.27,2025-06
ORD-110507,,CUST-3609,Returning,Southeast,NC,Running Shoes,Clothing,2,87.01,0.0,Online,Apple Pay,Express,No,5.0,174.02,
ORD-108523,,CUST-6309,New,West,AZ,Bluetooth Speaker,Electronics,2,68.11,0.2,Marketplace,Credit Card,Express,Yes,4.0,108.98,
ORD-111013,,CUST-2891,Returning,West,OR,Running Shoes,Clothing,1,81.93,0.0,Online,Bank Transfer,Standard,No,5.0,81.93,
ORD-107179,2026-02-02,CUST-1434,Returning,Southeast,FL,USB-C Hub,Electronics,1,40.94,0.05,Corporate,Debit Card,2-Day,No,4.0,38.89,2026-02
ORD-105957,,CUST-1400,Returning,Southwest,TX,Wireless Mouse,Electronics,1,33.41,0.05,Retail Store,Bank Transfer,Next Day,No,4.0,31.74,
ORD-111916,,CUST-5483,Returning,West,CA,Smart Watch,Electronics,4,148.79,0.0,Marketplace,PayPal,Express,Yes,4.0,595.16,
ORD-108718,,CUST-4708,Returning,Midwest,OH,Dumbbell Set,Fitness,1,135.68,0.0,Online,Apple Pay,2-Day,No,5.0,135.68,
ORD-106436,,CUST-5347,Returning,Midwest,MO,Jacket,Clothing,3,110.55,0.2,Marketplace,Debit Card,Standard,No,5.0,265.32,
ORD-110505,,CUST-2054,New,Midwest,MO,Water Bottle,Fitness,2,20.87,0.0,Online,Apple Pay,2-Day,No,4.0,41.74,
ORD-109943,,CUST-2994,New,Northeast,PA,Jeans,Clothing,2,69.4,0.1,Retail Store,Bank Transfer,Standard,No,3.0,124.92,
ORD-100157,,CUST-1301,Returning,Midwest,OH,Backpack,Clothing,2,46.72,0.0,Online,Bank Transfer,Express,No,4.0,93.44,
ORD-104866,2026-05-02,CUST-5867,Returning,Midwest,IL,Notebook Set,Home & Office,1,18.45,0.0,Online,PayPal,Next Day,No,5.0,18.45,2026-05
ORD-108336,2025-02-05,CUST-1925,New,West,WA,Yoga Mat,Fitness,2,33.03,0.0,Online,Bank Transfer,2-Day,No,4.0,66.06,2025-02
ORD-104507,,CUST-6616,Returning,Northeast,NJ,Dumbbell Set,Fitness,5,123.71,0.0,Online,Credit Card,Express,No,4.0,618.55,
ORD-110545,2026-01-02,CUST-1546,Returning,Southwest,NM,Desk Organizer,Home & Office,2,24.59,0.0,Online,Credit Card,Standard,No,5.0,49.18,2026-01
ORD-103846,2025-06-04,CUST-3754,Returning,West,NV,Smart Watch,Electronics,1,156.11,0.0,Marketplace,Bank Transfer,Next Day,No,4.0,156.11,2025-06
ORD-102884,,CUST-2229,Returning,Northeast,CT,Jeans,Clothing,1,69.1,0.15,Retail Store,PayPal,Standard,No,3.0,58.73,
ORD-100817,2025-09-09,CUST-3018,Returning,West,AZ,Backpack,Clothing,4,48.15,0.0,Retail Store,Apple Pay,2-Day,No,5.0,192.6,2025-09
ORD-104463,,CUST-4832,New,Southeast,FL,Smart Watch,Electronics,2,152.06,0.0,Retail Store,Credit Card,Unknown,No,5.0,304.12,
ORD-105580,,CUST-6558,New,Northeast,MA,Desk Organizer,Home & Office,2,24.05,0.1,Marketplace,Bank Transfer,2-Day,No,1.0,43.29,
ORD-102868,,CUST-3519,New,Northeast,CT,Desk Lamp,Home & Office,1,46.3,0.1,Retail Store,Apple Pay,Express,No,4.0,41.67,
ORD-108861,2025-06-01,CUST-6201,Returning,Midwest,MN,Backpack,Clothing,1,47.08,0.0,Online,Credit Card,Standard,No,Unknown,47.08,2025-06
ORD-110270,2025-08-06,CUST-4713,Returning,Southwest,TX,Jeans,Clothing,4,66.03,0.1,Online,Credit Card,Standard,No,5.0,237.71,2025-08
ORD-111611,,CUST-3446,New,Northeast,CT,Fitness Tracker,Fitness,2,80.75,0.05,Marketplace,Debit Card,2-Day,No,5.0,153.42,
ORD-105916,,CUST-4084,Returning,Midwest,MI,Running Shoes,Clothing,1,84.36,0.0,Retail Store,Debit Card,Standard,No,3.0,84.36,
ORD-109555,,CUST-2129,New,Southeast,TN,Standing Desk,Home & Office,2,325.01,0.0,Retail Store,Bank Transfer,Next Day,Yes,4.0,650.02,
ORD-104559,,CUST-1592,Returning,Midwest,MI,Wireless Headphones,Electronics,3,93.15,0.05,Online,PayPal,2-Day,No,5.0,265.48,
ORD-109902,2025-06-04,CUST-5879,Returning,Southeast,FL,Wireless Headphones,Electronics,1,86.18,0.0,Online,Credit Card,Standard,No,5.0,86.18,2025-06
ORD-109192,,CUST-5928,Vip,Southwest,TX,Desk Lamp,Home & Office,2,43.46,0.1,Online,Debit Card,Standard,No,4.0,78.23,
ORD-102708,,CUST-1055,Returning,Midwest,IL,USB-C Hub,Electronics,1,42.48,0.05,Online,Apple Pay,2-Day,Yes,2.0,40.36,
ORD-100629,2025-01-07,CUST-6765,New,Northeast,CT,Hoodie,Clothing,1,52.35,0.15,Online,PayPal,Express,No,4.0,44.5,2025-01
ORD-100762,,CUST-1911,Returning,Midwest,MO,Backpack,Clothing,3,48.38,0.05,Marketplace,Apple Pay,2-Day,No,4.0,137.88,
ORD-109204,,CUST-5190,Returning,West,CA,Monitor Stand,Home & Office,1,59.21,0.0,Retail Store,PayPal,Standard,No,4.0,59.21,
ORD-100884,,CUST-4301,New,Southeast,FL,Desk Lamp,Home & Office,1,42.45,0.0,Online,PayPal,Standard,No,5.0,42.45,
ORD-107425,,CUST-6323,Returning,Northeast,CT,Resistance Bands,Fitness,2,23.66,0.15,Online,PayPal,2-Day,No,4.0,40.22,
ORD-109098,,CUST-3515,Returning,Southeast,NC,Yoga Mat,Fitness,1,33.95,0.2,Online,Bank Transfer,Express,No,Unknown,27.16,
ORD-108617,,CUST-5890,Returning,Northeast,NY,Mechanical Keyboard,Electronics,1,97.02,0.1,Retail Store,Bank Transfer,2-Day,No,4.0,87.32,
ORD-107781,,CUST-6410,Returning,Southwest,OK,USB-C Hub,Electronics,1,41.71,0.0,Marketplace,Debit Card,Standard,No,4.0,41.71,
ORD-101337,,CUST-4422,Returning,Northeast,NJ,Desk Organizer,Home & Office,3,26.77,0.0,Online,Apple Pay,Express,No,4.0,80.31,
ORD-109737,,CUST-1963,Returning,Midwest,IL,Bluetooth Speaker,Electronics,2,65.91,0.05,Retail Store,Apple Pay,2-Day,No,3.0,125.23,
ORD-107206,,CUST-5599,Vip,Southeast,GA,Resistance Bands,Fitness,1,21.85,0.1,Corporate,Apple Pay,Standard,No,Unknown,19.67,
ORD-111220,2025-07-07,CUST-4300,Vip,West,CA,Mechanical Keyboard,Electronics,4,87.86,0.0,Retail Store,Debit Card,2-Day,No,4.0,351.44,2025-07
ORD-103880,,CUST-1551,Returning,Midwest,IL,Office Chair,Home & Office,1,182.58,0.1,Online,Credit Card,2-Day,No,1.0,164.32,
ORD-102092,2025-01-06,CUST-5513,New,West,CA,Resistance Bands,Fitness,3,22.62,0.0,Online,Bank Transfer,Next Day,No,3.0,67.86,2025-01
ORD-100178,,CUST-4592,Returning,Midwest,MI,Standing Desk,Home & Office,1,348.13,0.0,Marketplace,Credit Card,Express,No,4.0,348.13,
ORD-105035,,CUST-5823,Returning,Southwest,OK,Backpack,Clothing,1,51.34,0.05,Corporate,Debit Card,Standard,No,1.0,48.77,
ORD-103111,,CUST-3812,New,Northeast,CT,Notebook Set,Home & Office,1,20.21,0.0,Online,Debit Card,Unknown,No,5.0,20.21,
ORD-106456,2026-07-04,CUST-6317,Returning,Southeast,TN,Resistance Bands,Fitness,3,23.92,0.1,Online,PayPal,Standard,No,Unknown,64.58,2026-07
ORD-108555,,CUST-1193,New,Southwest,NM,Resistance Bands,Fitness,1,21.86,0.0,Marketplace,Credit Card,2-Day,No,4.0,21.86,
ORD-107413,2026-04-07,CUST-6084,Returning,Midwest,MO,Mechanical Keyboard,Electronics,1,93.66,0.15,Online,Bank Transfer,Express,No,5.0,79.61,2026-04
ORD-104790,2026-02-07,CUST-3099,Returning,Northeast,NJ,Mechanical Keyboard,Electronics,1,88.87,0.1,Online,PayPal,Standard,No,4.0,79.98,2026-02
ORD-101425,2026-03-04,CUST-2767,Returning,Southwest,TX,Backpack,Clothing,2,52.93,0.1,Online,Bank Transfer,Next Day,No,5.0,95.27,2026-03
ORD-112294,,CUST-6229,New,Southwest,OK,Jacket,Clothing,4,126.1,0.05,Corporate,PayPal,Next Day,No,3.0,479.18,
ORD-108076,2026-05-04,CUST-5289,Returning,Southwest,TX,Running Shoes,Clothing,3,89.76,0.05,Retail Store,Credit Card,Standard,No,1.0,255.82,2026-05
ORD-101877,2025-03-04,CUST-5157,Returning,Southeast,FL,Jacket,Clothing,1,126.09,0.0,Online,Credit Card,Standard,No,5.0,126.09,2025-03
ORD-106569,,CUST-5371,New,Southwest,NM,Bluetooth Speaker,Electronics,1,66.79,0.0,Online,Bank Transfer,Standard,No,3.0,66.79,
ORD-101446,,CUST-2758,Returning,Southwest,OK,Desk Lamp,Home & Office,1,45.33,0.0,Marketplace,Credit Card,Standard,No,4.0,45.33,
ORD-111408,2026-03-01,CUST-4825,Returning,West,AZ,Office Chair,Home & Office,3,178.86,0.1,Online,Debit Card,Standard,No,3.0,482.92,2026-03
ORD-106309,,CUST-4673,New,Southwest,OK,Bluetooth Speaker,Electronics,1,64.45,0.15,Online,Apple Pay,Standard,No,3.0,54.78,
ORD-111691,2025-05-05,CUST-3514,New,Northeast,PA,Foam Roller,Fitness,1,30.13,0.0,Corporate,PayPal,2-Day,No,4.0,30.13,2025-05
ORD-107962,2026-06-04,CUST-2481,Returning,Southwest,NM,Bluetooth Speaker,Electronics,1,66.94,0.1,Online,PayPal,2-Day,No,5.0,60.25,2026-06
ORD-106898,,CUST-3464,Vip,Southeast,GA,Jeans,Clothing,1,64.04,0.1,Corporate,Debit Card,2-Day,No,5.0,57.64,
ORD-109256,2025-07-05,CUST-1692,Returning,Southeast,NC,Water Bottle,Fitness,4,19.94,0.05,Marketplace,Credit Card,Standard,Yes,Unknown,75.77,2025-07
ORD-102579,,CUST-1212,Returning,Midwest,MI,Notebook Set,Home & Office,1,20.45,0.15,Online,Credit Card,Express,No,5.0,17.38,
ORD-111082,2025-09-07,CUST-6721,New,Northeast,NJ,Bluetooth Speaker,Electronics,1,67.64,0.15,Marketplace,Credit Card,Standard,No,5.0,57.49,2025-09
ORD-110309,,CUST-1549,Returning,Southwest,OK,Standing Desk,Home & Office,2,352.42,0.1,Online,PayPal,Standard,No,4.0,634.36,
ORD-111072,,CUST-5587,Returning,Southwest,OK,Notebook Set,Home & Office,2,20.4,0.05,Retail Store,PayPal,2-Day,No,5.0,38.76,
ORD-104641,,CUST-1271,Returning,Southeast,TN,Standing Desk,Home & Office,4,323.45,0.05,Online,Credit Card,Express,No,5.0,1229.11,
ORD-112015,,CUST-3677,Vip,Midwest,OH,Resistance Bands,Fitness,2,23.72,0.0,Online,Credit Card,2-Day,No,Unknown,47.44,
ORD-104773,,CUST-3370,New,Southeast,GA,Mechanical Keyboard,Electronics,2,92.56,0.15,Retail Store,Apple Pay,2-Day,No,4.0,157.35,
ORD-105226,,CUST-6312,Vip,Midwest,MN,Notebook Set,Home & Office,1,19.38,0.0,Retail Store,Debit Card,Standard,No,4.0,19.38,
ORD-103450,2026-02-09,CUST-2800,Returning,Southwest,NM,Water Bottle,Fitness,2,21.18,0.0,Online,Bank Transfer,Standard,No,1.0,42.36,2026-02
ORD-106289,,CUST-3529,New,West,OR,Running Shoes,Clothing,1,81.66,0.0,Online,Bank Transfer,2-Day,No,5.0,81.66,
ORD-101122,,CUST-1853,New,Northeast,MA,Yoga Mat,Fitness,1,37.39,0.0,Online,Apple Pay,Express,No,Unknown,37.39,
ORD-102099,2026-02-01,CUST-4281,Returning,Northeast,MA,USB-C Hub,Electronics,1,40.46,0.05,Online,Debit Card,Standard,No,1.0,38.44,2026-02
ORD-100527,,CUST-3682,Returning,Northeast,NJ,Resistance Bands,Fitness,1,21.27,0.0,Online,Credit Card,Standard,No,2.0,21.27,
ORD-101731,2026-03-02,CUST-5064,Returning,Southeast,GA,Wireless Mouse,Electronics,1,35.45,0.0,Online,Bank Transfer,Standard,No,4.0,35.45,2026-03
ORD-111671,,CUST-1215,Returning,Northeast,NY,Smart Watch,Electronics,2,148.16,0.0,Retail Store,Apple Pay,Express,No,3.0,296.32,
ORD-108626,2025-08-09,CUST-3643,New,Northeast,CT,Backpack,Clothing,2,53.85,0.1,Marketplace,Debit Card,Standard,No,4.0,96.93,2025-08
ORD-101199,,CUST-2264,Returning,Southeast,VA,USB-C Hub,Electronics,2,38.58,0.0,Online,Bank Transfer,Express,No,4.0,77.16,
ORD-103240,2026-04-07,CUST-2697,New,Midwest,MI,Mechanical Keyboard,Electronics,1,91.7,0.05,Retail Store,Credit Card,2-Day,No,Unknown,87.12,2026-04
ORD-104278,,CUST-6250,Returning,Northeast,NY,Hoodie,Clothing,1,51.49,0.0,Corporate,PayPal,Next Day,No,Unknown,51.49,
ORD-109485,,CUST-1668,New,Southeast,TN,Notebook Set,Home & Office,2,20.17,0.2,Retail Store,Debit Card,Next Day,No,Unknown,32.27,
ORD-102365,,CUST-6128,New,West,WA,Running Shoes,Clothing,1,81.31,0.05,Retail Store,Debit Card,Express,Yes,5.0,77.24,
ORD-102341,2026-01-08,CUST-4233,New,West,CA,Office Chair,Home & Office,1,192.37,0.05,Retail Store,PayPal,2-Day,No,4.0,182.75,2026-01
ORD-106907,,CUST-2594,Returning,Southwest,NM,Notebook Set,Home & Office,4,17.69,0.0,Marketplace,Bank Transfer,2-Day,No,5.0,70.76,
ORD-108059,,CUST-6141,Returning,West,AZ,Office Chair,Home & Office,4,182.98,0.0,Retail Store,Apple Pay,Standard,No,5.0,731.92,
ORD-109864,,CUST-1435,New,West,OR,Jacket,Clothing,1,128.7,0.0,Online,Debit Card,Standard,No,5.0,128.7,
ORD-106946,2025-08-07,CUST-2454,Returning,West,NV,Monitor Stand,Home & Office,1,56.4,0.05,Retail Store,Credit Card,Express,No,5.0,53.58,2025-08
ORD-109694,,CUST-3102,Returning,Southeast,GA,Smart Watch,Electronics,1,150.87,0.1,Retail Store,Apple Pay,Next Day,No,5.0,135.78,
ORD-102156,,CUST-6589,New,Northeast,MA,Mechanical Keyboard,Electronics,1,98.69,0.05,Marketplace,Debit Card,Standard,No,4.0,93.76,
ORD-108214,2025-06-04,CUST-1711,New,Southeast,FL,Backpack,Clothing,2,51.43,0.1,Online,Bank Transfer,Standard,No,3.0,92.57,2025-06
ORD-108266,,CUST-5155,Returning,Southeast,TN,Resistance Bands,Fitness,1,24.64,0.2,Online,Debit Card,Standard,No,4.0,19.71,
ORD-101031,,CUST-5710,Returning,Southeast,FL,Desk Organizer,Home & Office,4,25.79,0.05,Online,PayPal,Standard,No,4.0,98.0,
ORD-112254,2025-06-02,CUST-6778,New,Southeast,FL,Water Bottle,Fitness,1,18.51,0.0,Online,Bank Transfer,Standard,No,5.0,18.51,2025-06
ORD-105354,,CUST-1164,New,West,WA,Water Bottle,Fitness,3,20.23,0.1,Retail Store,Debit Card,Standard,No,4.0,54.62,
ORD-111563,,CUST-3656,Returning,Southwest,OK,Yoga Mat,Fitness,2,33.87,0.0,Online,Credit Card,Express,No,4.0,67.74,
